,index,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
26,190358,320710,0,Cash loans,M,N,Y,0,135000.0,521280.0,27423.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.010276,-8900,-213,-3775.0,-1564,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,16,0,0,0,0,0,0,Self-employed,,0.6044970711212032,,,,0.9876,,,,,,,,,0.1398,,,,,0.9876,,,,,,,,,0.1457,,,,,0.9876,,,,,,,,,0.1423,,,,,0.11,,No,0.0,0.0,0.0,0.0,-1319.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
27,259006,399738,0,Cash loans,F,N,Y,0,81000.0,714915.0,28480.5,639000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792000000000004,-22385,365243,-9480.0,-4058,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.7030567197257127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,-1505.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
28,195838,327082,0,Cash loans,F,Y,Y,1,225000.0,765000.0,30469.5,765000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-16255,-4335,-2834.0,-4503,17.0,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,18,0,0,0,0,1,1,Medicine,,0.700727767372961,0.6161216908872079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-330.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
29,204140,336665,0,Cash loans,M,N,N,1,76500.0,95940.0,10332.0,90000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009175,-15628,-938,-5577.0,-2983,,1,1,1,1,0,0,,3.0,2,2,SATURDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.25225842639418034,0.7345760870855966,,0.1871,0.2026,0.9925,,,0.2,0.2069,0.25,,,,0.1954,,,0.1471,0.2103,0.9896,,,0.2014,0.1724,0.1667,,,,0.2036,,,0.1889,0.2026,0.9925,,,0.2,0.2069,0.25,,,,0.1989,,,,block of flats,0.1748,"Stone, brick",No,0.0,0.0,0.0,0.0,-618.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
30,261580,402794,0,Cash loans,M,N,Y,0,148500.0,521280.0,31630.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792000000000004,-14533,-85,-1798.0,-5124,,1,1,0,1,0,0,Security staff,2.0,2,2,THURSDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.3982296725810605,0.6979321722763854,0.5744466170995097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-419.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
31,199515,331304,0,Cash loans,F,N,N,0,180000.0,270000.0,25245.0,270000.0,Family,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.072508,-16525,-1633,-5208.0,-61,,1,1,0,1,0,0,Sales staff,1.0,1,1,MONDAY,17,0,1,1,0,0,0,Business Entity Type 3,0.814480719236599,0.7616019529412872,0.44539624156083396,0.1665,0.0391,0.993,0.9048,0.0,0.23,0.0948,0.6458,0.6875,0.0,0.1357,0.1779,0.0,0.0182,0.0714,0.0406,0.993,0.9085,0.0,0.3222,0.1379,0.6667,0.7083,0.0,0.0624,0.0606,0.0,0.0037,0.1691,0.0391,0.993,0.9061,0.0,0.24,0.1034,0.6667,0.7083,0.0,0.139,0.1905,0.0,0.0035,reg oper account,block of flats,0.1793,Panel,No,1.0,0.0,1.0,0.0,-1639.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,7.0,0.0,3.0
32,121930,241361,0,Cash loans,M,N,Y,0,216000.0,1293502.5,35568.0,1129500.0,Family,Commercial associate,Incomplete higher,Married,House / apartment,0.015221,-14940,-2258,-6809.0,-3844,,1,1,1,1,1,0,Laborers,2.0,2,2,TUESDAY,10,0,0,0,0,1,1,Construction,,0.4410759495199416,0.324891229465852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1554.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
33,226519,362382,0,Cash loans,F,N,Y,0,135000.0,450000.0,19197.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-11145,-3772,-4593.0,-1598,,1,1,0,1,1,0,Laborers,2.0,3,3,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 1,0.6227253256042803,0.6317018035543432,0.3360615207658242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,-1704.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0
34,167226,293856,0,Cash loans,M,N,N,3,193500.0,454500.0,16321.5,454500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.019101,-14348,-3106,-3578.0,-4211,,1,1,1,1,1,0,Laborers,5.0,2,2,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.740033168853287,0.6428319511872969,0.25670557243930026,0.08199999999999999,0.0533,0.9901,0.8640000000000001,0.0278,0.08,0.069,0.375,0.2292,0.0152,0.0668,0.0836,0.0019,0.0031,0.083,0.0546,0.9901,0.8693,0.0206,0.0806,0.069,0.375,0.0417,0.0101,0.0725,0.0862,0.0,0.0,0.0828,0.0533,0.9901,0.8658,0.027999999999999997,0.08,0.069,0.375,0.2292,0.0155,0.068,0.0851,0.0019,0.0031,reg oper account,block of flats,0.0668,Panel,No,0.0,0.0,0.0,0.0,-444.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
35,120905,240183,0,Cash loans,M,N,Y,0,99000.0,510853.5,24705.0,441000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-23323,365243,-869.0,-4477,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,0.5099150318098702,0.17331059045353606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-1956.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
36,256177,396433,0,Cash loans,F,Y,Y,0,675000.0,225000.0,16132.5,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010276,-9202,-510,-9199.0,-790,64.0,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,13,0,1,1,0,1,1,Transport: type 2,0.3019466601771888,0.7041420999184886,0.1684161714286957,0.0371,0.0611,0.9737,0.6396,0.0424,0.0,0.0345,0.0833,0.125,0.0106,0.0303,0.0294,0.0,0.0,0.0378,0.0634,0.9737,0.6537,0.0427,0.0,0.0345,0.0833,0.125,0.0108,0.0331,0.0307,0.0,0.0,0.0375,0.0611,0.9737,0.6444,0.0426,0.0,0.0345,0.0833,0.125,0.0108,0.0308,0.03,0.0,0.0,reg oper account,block of flats,0.0232,"Stone, brick",No,4.0,0.0,4.0,0.0,-423.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
37,127107,247408,0,Cash loans,F,Y,N,2,108000.0,172512.0,13477.5,144000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-12665,-2719,-6816.0,-4365,7.0,1,1,0,1,0,0,Laborers,4.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.3955847670427957,0.7391046089557364,0.7910749129911773,0.1371,0.0554,0.9781,0.7008,0.0562,0.16,0.1379,0.3333,0.375,0.0579,0.1076,0.1299,0.0193,0.0714,0.1397,0.0575,0.9782,0.7125,0.0567,0.1611,0.1379,0.3333,0.375,0.0592,0.1175,0.1354,0.0195,0.0756,0.1384,0.0554,0.9781,0.7048,0.0565,0.16,0.1379,0.3333,0.375,0.0589,0.1095,0.1323,0.0194,0.0729,reg oper account,block of flats,0.1484,"Stone, brick",No,1.0,1.0,1.0,1.0,-2622.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
38,267394,409798,0,Cash loans,F,N,Y,0,238500.0,598500.0,16803.0,598500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019689,-23566,365243,-1006.0,-4536,,1,0,0,1,1,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,XNA,0.8818486840618698,0.6337547896467001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1938.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
39,54907,163620,0,Cash loans,M,Y,N,2,585000.0,1984500.0,77652.0,1984500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-10700,-115,-3718.0,-1776,3.0,1,1,0,1,0,0,Accountants,4.0,1,1,MONDAY,18,0,0,0,0,0,0,Bank,,0.6617253456456278,,0.2541,0.10800000000000001,0.9945,0.9252,0.1343,0.32,0.1379,0.6042,0.6458,0.0,0.2072,0.2396,0.0,0.0083,0.2342,0.1085,0.9945,0.9281,0.1273,0.3222,0.1379,0.5417,0.5833,0.0,0.2048,0.2093,0.0,0.008,0.2566,0.10800000000000001,0.9945,0.9262,0.1351,0.32,0.1379,0.6042,0.6458,0.0,0.2108,0.2439,0.0,0.0085,reg oper account,block of flats,0.2205,Panel,No,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40,113930,232134,0,Cash loans,M,Y,Y,0,225000.0,540000.0,23008.5,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19056,-3290,-2097.0,-2590,5.0,1,1,0,1,1,0,Laborers,2.0,2,2,MONDAY,8,0,0,0,0,1,1,Other,,0.6430729122772352,0.2721336844147212,0.1103,0.0936,0.9876,0.83,0.0315,0.12,0.1034,0.3333,0.0417,0.0532,0.0899,0.1241,0.0,0.0,0.1124,0.0972,0.9876,0.8367,0.0318,0.1208,0.1034,0.3333,0.0417,0.0544,0.0983,0.1293,0.0,0.0,0.1114,0.0936,0.9876,0.8323,0.0317,0.12,0.1034,0.3333,0.0417,0.0541,0.0915,0.1264,0.0,0.0,reg oper account,block of flats,0.1149,Panel,No,0.0,0.0,0.0,0.0,-1537.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
41,76752,189007,0,Cash loans,F,Y,N,1,360000.0,728460.0,71095.5,675000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.007273999999999998,-12605,-568,-5857.0,-4656,23.0,1,1,0,1,0,0,Laborers,3.0,2,2,SATURDAY,12,0,0,0,1,1,0,Other,,0.6715655350517489,0.7826078370261895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1931.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
42,125252,245255,0,Cash loans,F,N,N,0,90000.0,364896.0,14989.5,315000.0,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,0.014519999999999996,-21710,-4875,-5419.0,-3858,,1,1,0,1,0,0,,1.0,2,2,MONDAY,18,0,0,0,0,0,0,Kindergarten,0.7963776549914536,0.6787306411557944,0.38079968264891495,0.3814,0.0991,0.9921,0.8912,0.1883,0.08,0.069,0.3333,0.375,0.0,0.1681,0.0721,0.0,0.2126,0.3887,0.1028,0.9921,0.8955,0.19,0.0806,0.069,0.3333,0.375,0.0,0.1837,0.0751,0.0,0.225,0.3851,0.0991,0.9921,0.8927,0.1895,0.08,0.069,0.3333,0.375,0.0,0.171,0.0734,0.0,0.217,reg oper spec account,block of flats,0.1029,Panel,No,1.0,0.0,1.0,0.0,-1754.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
43,265510,407515,0,Cash loans,F,N,N,0,76500.0,450000.0,22018.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.028663,-10107,-3248,-5959.0,-2778,,1,1,0,1,1,0,,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Transport: type 4,,0.3004231098209273,0.6894791426446275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2704.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
44,246104,384810,0,Cash loans,F,N,Y,0,26100.0,173092.5,12438.0,157500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-20904,365243,-10813.0,-3994,,1,0,0,1,0,0,,2.0,3,3,TUESDAY,7,0,0,0,0,0,0,XNA,,0.08722643586344436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-557.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
45,57130,166218,0,Cash loans,F,Y,Y,1,180000.0,1078200.0,31653.0,900000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.010276,-12204,-821,-2634.0,-1599,10.0,1,1,0,1,0,0,Core staff,3.0,2,2,MONDAY,14,0,0,0,0,0,0,Trade: type 7,0.5352316661205334,0.652531981257412,0.3962195720630885,0.0577,0.0579,0.9757,0.6668,0.0702,0.0,0.1034,0.1667,0.0417,0.0211,0.0445,0.0581,0.0116,0.0095,0.0588,0.0601,0.9757,0.6798,0.0708,0.0,0.1034,0.1667,0.0417,0.0216,0.0487,0.0508,0.0117,0.0101,0.0583,0.0579,0.9757,0.6713,0.0706,0.0,0.1034,0.1667,0.0417,0.0215,0.0453,0.0591,0.0116,0.0097,reg oper account,block of flats,0.0409,Panel,No,0.0,0.0,0.0,0.0,-469.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
46,129901,250670,0,Cash loans,M,Y,N,0,202500.0,212656.5,16830.0,193500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-17207,-689,-9514.0,-756,10.0,1,1,0,1,1,0,Drivers,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.5385216764050178,0.7910749129911773,0.0515,0.0231,0.9821,0.7552,0.0089,0.04,0.0345,0.3333,0.375,0.0161,0.042,0.0351,0.0,0.0,0.0525,0.024,0.9821,0.7648,0.0089,0.0403,0.0345,0.3333,0.375,0.0165,0.0459,0.0365,0.0,0.0,0.052000000000000005,0.0231,0.9821,0.7585,0.0089,0.04,0.0345,0.3333,0.375,0.0164,0.0428,0.0357,0.0,0.0,reg oper account,block of flats,0.0364,"Stone, brick",No,2.0,0.0,1.0,0.0,-1471.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
47,145622,268851,0,Cash loans,F,N,Y,0,90000.0,134775.0,10710.0,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-15140,-269,-5432.0,-4486,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.6833477569193779,0.3962195720630885,0.1113,0.0684,0.9876,0.83,0.0147,0.04,0.069,0.3333,,,,0.0853,,0.0,0.1134,0.071,0.9876,0.8367,0.0148,0.0403,0.069,0.3333,,,,0.0889,,0.0,0.1124,0.0684,0.9876,0.8323,0.0148,0.04,0.069,0.3333,,,,0.0868,,0.0,,block of flats,0.0671,,No,0.0,0.0,0.0,0.0,-254.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
48,211884,345539,0,Cash loans,F,N,N,0,180000.0,270000.0,10179.0,270000.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.008865999999999999,-20056,-958,-7574.0,-3505,,1,1,1,1,0,0,Accountants,1.0,2,2,MONDAY,15,0,0,0,0,0,0,Self-employed,,0.8084527673921479,0.41184855592423975,0.1237,0.0733,0.9896,,,0.12,0.1034,0.375,,0.02,,0.1403,,0.0,0.1261,0.0761,0.9896,,,0.1208,0.1034,0.375,,0.0204,,0.1462,,0.0,0.1249,0.0733,0.9896,,,0.12,0.1034,0.375,,0.0203,,0.1428,,0.0,,block of flats,0.13,"Stone, brick",No,0.0,0.0,0.0,0.0,-2684.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
49,299474,446946,0,Cash loans,F,N,Y,2,69750.0,666000.0,28125.0,666000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-13493,-1465,-186.0,-3387,,1,1,0,1,0,0,,4.0,2,2,TUESDAY,16,0,0,0,0,0,0,Government,0.490678215002922,0.6985127387433272,0.6006575372857061,,,,,,,,0.1667,,,,,,,,,,,,,,0.1667,,,,,,,,,,,,,,0.1667,,,,,,,,block of flats,0.131,"Stone, brick",No,3.0,0.0,3.0,0.0,-1923.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
50,16320,119034,0,Cash loans,M,Y,N,2,247500.0,1288350.0,37800.0,1125000.0,"Spouse, partner",Working,Secondary / secondary special,Married,Rented apartment,0.035792000000000004,-14193,-2890,-8096.0,-3619,6.0,1,1,0,1,0,0,High skill tech staff,4.0,2,2,SATURDAY,13,0,0,0,1,1,0,Self-employed,0.6029846673735303,0.20038619039051786,0.7295666907060153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-540.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
51,261305,402441,0,Cash loans,F,N,Y,0,99000.0,143910.0,14872.5,135000.0,Unaccompanied,Pensioner,Higher education,Separated,House / apartment,0.031329,-24611,365243,-4871.0,-4202,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,0.9099684355554292,0.6027862081972002,0.11911906455945008,0.0825,0.0,0.9896,0.8572,0.0213,0.0,0.2759,0.1667,0.2083,0.1365,0.0672,0.0964,0.0,0.016,0.084,0.0,0.9896,0.8628,0.0214,0.0,0.2759,0.1667,0.2083,0.1396,0.0735,0.1004,0.0,0.0169,0.0833,0.0,0.9896,0.8591,0.0214,0.0,0.2759,0.1667,0.2083,0.1389,0.0684,0.0981,0.0,0.0163,reg oper account,block of flats,0.0909,Block,No,2.0,1.0,2.0,1.0,-650.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
52,118411,237307,0,Cash loans,M,N,N,2,202500.0,760225.5,32337.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.006207,-13420,-1059,-5672.0,-9,,1,1,0,1,0,0,Laborers,4.0,2,2,FRIDAY,17,0,0,0,0,0,0,Construction,0.5963065132454354,0.5987161760541374,0.11612491427195998,0.0629,0.0121,0.9891,0.8504,0.0073,0.0,0.1379,0.1667,0.2083,0.0402,0.0504,0.0554,0.0039,0.0183,0.0641,0.0125,0.9891,0.8563,0.0073,0.0,0.1379,0.1667,0.2083,0.0411,0.0551,0.0577,0.0039,0.0193,0.0635,0.0121,0.9891,0.8524,0.0073,0.0,0.1379,0.1667,0.2083,0.0409,0.0513,0.0564,0.0039,0.0186,reg oper account,block of flats,0.0475,"Stone, brick",No,0.0,0.0,0.0,0.0,-204.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
53,78942,191512,1,Cash loans,F,N,Y,1,337500.0,790830.0,57676.5,675000.0,Unaccompanied,Working,Academic degree,Single / not married,House / apartment,0.018029,-12555,-2769,-4099.0,-2046,,1,1,0,1,0,0,,2.0,3,3,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.5422870196199263,0.23290633891890394,0.3996756156233169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-2040.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
54,179158,307606,0,Cash loans,F,N,Y,0,225000.0,140746.5,13711.5,121500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00823,-18406,-4318,-11176.0,-1948,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.51938870214402,0.5726825047161584,0.099,0.0804,0.9816,0.7484,0.0371,0.0,0.2069,0.1667,0.0417,,,0.0839,,0.0131,0.1008,0.0834,0.9816,0.7583,0.0374,0.0,0.2069,0.1667,0.0417,,,0.0874,,0.0139,0.0999,0.0804,0.9816,0.7518,0.0373,0.0,0.2069,0.1667,0.0417,,,0.0854,,0.0134,reg oper account,block of flats,0.0891,Panel,No,2.0,0.0,2.0,0.0,-1898.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
55,177368,305546,0,Cash loans,F,N,Y,0,76500.0,314100.0,13437.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.030755,-18811,365243,-7544.0,-2314,,1,0,0,1,0,0,,1.0,2,2,MONDAY,9,0,0,0,0,0,0,XNA,,0.6044081898077582,0.8327850252992314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1125.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
56,9523,111072,0,Cash loans,F,N,N,0,225000.0,254700.0,16582.5,225000.0,Children,Working,Secondary / secondary special,Separated,Municipal apartment,0.010276,-11425,-1006,-1653.0,-1981,,1,1,0,1,1,1,Sales staff,1.0,2,2,MONDAY,19,0,0,0,0,1,1,Self-employed,,0.15406296906361494,0.178760465484575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0.0,0.0,0.0,0.0,-298.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
