,index,SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
201,19670,316973,5193893,Closed,currency 1,-1617,0,-521.0,-703.0,3022.875,0,121500.0,0.0,0.0,0.0,Consumer credit,-703,
202,21222,453370,5195792,Active,currency 1,-388,0,966.0,,,0,171000.0,189378.0,0.0,0.0,Credit card,-26,
203,21223,453370,5195793,Closed,currency 1,-1377,0,-1246.0,-1246.0,,0,23782.5,,,0.0,Consumer credit,-1246,
204,21224,453370,5195794,Closed,currency 1,-774,0,-737.0,-737.0,0.0,0,67500.0,0.0,67500.0,0.0,Credit card,-737,
205,21389,358732,5195991,Closed,currency 1,-1265,0,196.0,-290.0,0.0,0,382500.0,0.0,0.0,0.0,Consumer credit,-290,
206,21390,358732,5195992,Closed,currency 1,-487,0,-244.0,-244.0,0.0,0,144000.0,0.0,0.0,0.0,Consumer credit,-244,
207,22964,321253,5197837,Active,currency 1,-435,0,845.0,,0.0,0,450000.0,,,0.0,Consumer credit,-9,14436.0
208,22965,321253,5197838,Closed,currency 1,-2865,0,-2620.0,-2620.0,0.0,0,25510.5,,,0.0,Consumer credit,-2620,
209,24207,408186,5199344,Closed,currency 1,-1552,0,274.0,-630.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-222,
210,24208,408186,5199345,Closed,currency 1,-2630,0,-804.0,-1550.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-222,
211,24209,408186,5199346,Active,currency 1,-630,0,1196.0,,,0,360000.0,288733.5,0.0,0.0,Consumer credit,-80,
212,24211,156439,5199348,Active,currency 1,-301,0,429.0,,,0,306630.0,,,0.0,Consumer credit,-6,
213,26243,250670,5202011,Active,currency 1,-1435,0,1440.0,,0.0,0,135000.0,0.0,135000.0,0.0,Credit card,-411,
214,26244,250670,5202012,Closed,currency 1,-1010,0,-828.0,-828.0,,0,43281.0,0.0,0.0,0.0,Consumer credit,-735,
215,26245,250670,5202014,Active,currency 1,-715,0,10242.0,,0.0,0,281250.0,,,0.0,Credit card,-31,
216,26830,432094,5202767,Active,currency 1,-177,0,918.0,,0.0,0,475690.5,424621.215,0.0,0.0,Consumer credit,-19,0.0
217,27509,107921,5203564,Active,currency 1,-646,0,,,,0,90000.0,,,0.0,Credit card,-646,
218,27510,107921,5203565,Active,currency 1,-890,0,936.0,,,0,900000.0,,,0.0,Consumer credit,-33,
219,28858,131914,5798655,Closed,currency 1,-2166,0,-2043.0,-2133.0,,0,35217.63,0.0,,0.0,Consumer credit,-2134,
220,28859,131914,5798656,Active,currency 1,-1546,0,659.0,,,0,135000.0,128722.5,0.0,0.0,Credit card,-11,
221,28860,131914,5798657,Active,currency 1,-1563,0,264.0,,,0,900000.0,195160.5,0.0,0.0,Consumer credit,-8,23301.0
222,30515,323041,5800647,Active,currency 1,-2898,0,-1791.0,,3600.0,0,135000.0,-96.075,96.075,0.0,Credit card,-646,
223,30516,323041,5800649,Closed,currency 1,-1012,0,-646.0,-890.0,,0,66825.0,0.0,0.0,0.0,Consumer credit,-771,
224,30517,323041,5800650,Closed,currency 1,-541,0,-382.0,-382.0,,0,57910.5,0.0,,0.0,Consumer credit,-373,
225,30518,323041,5800652,Active,currency 1,-2787,0,,,8485.425,0,86584.5,0.0,86584.5,0.0,Credit card,-26,
226,30519,323041,5800653,Closed,currency 1,-2545,0,-1814.0,-2146.0,0.0,0,126027.0,0.0,0.0,0.0,Consumer credit,-1624,
227,31341,323969,5801727,Closed,currency 1,-2895,0,-2683.0,-2710.0,9250.74,0,51842.7,0.0,0.0,0.0,Consumer credit,-2682,
228,31342,323969,5801728,Closed,currency 1,-2111,0,-1776.0,-1836.0,14985.0,0,126505.35,0.0,0.0,0.0,Consumer credit,-1836,
229,31343,323969,5801729,Closed,currency 1,-1821,0,-1073.0,-1313.0,252.675,0,90000.0,-85.5,135085.5,0.0,Credit card,-1313,
230,31344,323969,5801731,Closed,currency 1,-2459,0,-1912.0,-2202.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-458,
231,31345,323969,5801732,Closed,currency 1,-2887,0,-2522.0,-2711.0,,0,45000.0,0.0,0.0,0.0,Consumer credit,-458,
232,31346,323969,5801733,Closed,currency 1,-2417,0,-1327.0,-1444.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-1044,
233,31347,323969,5801734,Closed,currency 1,-1232,0,-136.0,-348.0,,0,337500.0,0.0,0.0,0.0,Consumer credit,-282,
234,31348,323969,5801735,Closed,currency 1,-2199,0,-1104.0,-1200.0,,0,445500.0,0.0,0.0,0.0,Consumer credit,-458,
235,31349,323969,5801736,Active,currency 1,-960,0,510.0,,,0,135000.0,73629.0,,0.0,Credit card,-15,
236,31350,323969,5801737,Active,currency 1,-2724,0,929.0,,,0,540000.0,212112.0,,0.0,Credit card,-12,
237,31351,323969,5801738,Active,currency 1,-2730,0,929.0,,0.0,1,540000.0,207202.5,332797.185,0.0,Credit card,-12,
238,31352,323969,5801739,Closed,currency 1,-1715,0,111.0,-1292.0,0.0,0,297000.0,,,0.0,Consumer credit,-1292,
239,31353,323969,5801740,Active,currency 1,-1297,0,529.0,,2601.0,0,360000.0,,,0.0,Consumer credit,-39,
240,31354,323969,5801742,Closed,currency 1,-232,0,-142.0,-142.0,0.0,0,84141.0,0.0,0.0,0.0,Consumer credit,-138,
241,36874,336341,5808518,Closed,currency 1,-253,0,844.0,-21.0,,0,4387500.0,0.0,,0.0,Car loan,-21,0.0
242,38034,200663,5809899,Closed,currency 1,-2088,0,-1874.0,-1902.0,,0,136843.83,0.0,,0.0,Consumer credit,-722,
243,38035,200663,5809901,Closed,currency 1,-1822,0,-1639.0,-1624.0,,0,35743.5,0.0,0.0,0.0,Consumer credit,-844,
244,38036,200663,5809902,Active,currency 1,-1231,0,-163.0,,,0,90000.0,85635.0,0.0,0.0,Credit card,-41,
245,38037,200663,5809903,Active,currency 1,-1937,0,-841.0,,,0,220500.0,97920.0,0.0,0.0,Consumer credit,-1305,
246,38038,200663,5809904,Active,currency 1,-1479,0,347.0,,,0,494550.0,134775.0,0.0,0.0,Consumer credit,-12,
247,38039,200663,5809905,Closed,currency 1,-1821,0,-1639.0,-1639.0,,0,35743.5,0.0,,0.0,Consumer credit,-1634,
248,38040,200663,5809907,Active,currency 1,-95,0,86.0,,0.0,0,22673.34,15696.0,0.0,0.0,Consumer credit,-30,
249,38058,339835,5809932,Closed,currency 1,-1583,0,-1342.0,-1031.0,,0,48555.0,,,0.0,Consumer credit,-1028,
250,39772,189381,5209302,Closed,currency 1,-1743,0,-1470.0,-1590.0,0.0,0,63187.38,0.0,0.0,0.0,Consumer credit,-1590,
251,39773,189381,5209303,Active,currency 1,-1743,0,83.0,,0.0,0,4500.0,0.0,0.0,0.0,Credit card,-694,
252,39774,189381,5209304,Closed,currency 1,-1584,0,-488.0,-488.0,,0,381384.0,0.0,0.0,0.0,Consumer credit,-472,
253,39775,189381,5209305,Closed,currency 1,-2390,0,-564.0,-581.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-579,
254,39776,189381,5209306,Active,currency 1,-1136,0,691.0,,,0,328500.0,166932.0,0.0,0.0,Consumer credit,-30,
255,39777,189381,5209308,Closed,currency 1,-1032,0,-765.0,-765.0,,0,58635.0,0.0,,0.0,Credit card,-765,
256,39778,189381,5209309,Active,currency 1,-311,0,,,,0,450000.0,,,0.0,Credit card,-7,
257,39779,189381,5209310,Active,currency 1,-36,0,327.0,,,0,176256.0,162810.0,,0.0,Consumer credit,-3,
258,39780,189381,5209311,Closed,currency 1,-884,0,-617.0,-617.0,9627.48,0,212514.75,0.0,0.0,0.0,Consumer credit,-617,
259,39781,189381,5209312,Active,currency 1,-669,0,61.0,,0.0,0,162028.305,20731.5,0.0,0.0,Consumer credit,-20,
260,39782,189381,5209313,Active,currency 1,-635,0,,,0.0,0,283500.0,280147.5,3351.555,0.0,Credit card,-20,
261,39783,189381,5209315,Closed,currency 1,-494,0,-201.0,-201.0,0.0,0,69609.375,0.0,0.0,0.0,Consumer credit,-201,
262,39784,189381,5209316,Active,currency 1,-225,0,506.0,,4832.73,0,125442.495,91474.155,0.0,0.0,Consumer credit,-10,
263,41359,240295,5211337,Closed,currency 1,-1381,0,-1200.0,-1228.0,0.0,0,30214.35,0.0,0.0,0.0,Consumer credit,-1228,
264,41360,240295,5211338,Active,currency 1,-1209,0,-239.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-15,
265,41361,240295,5211339,Active,currency 1,-264,0,1587.0,,,0,31500.0,11884.5,,0.0,Credit card,-3,
266,41362,240295,5211340,Active,currency 1,-95,0,1587.0,,0.0,0,31500.0,18254.385,13245.615,0.0,Credit card,-48,
267,42370,132490,5212579,Closed,currency 1,-1285,0,-220.0,-553.0,,0,693000.0,0.0,0.0,0.0,Consumer credit,-537,0.0
268,42371,132490,5212580,Sold,currency 1,-2900,0,-1804.0,,,0,252000.0,,,0.0,Credit card,-2581,0.0
269,42372,132490,5212582,Closed,currency 1,-2380,0,-2010.0,-2014.0,,0,135000.0,,,0.0,Consumer credit,-2014,0.0
270,42550,403946,5212783,Closed,currency 1,-405,0,-40.0,-40.0,,0,103351.5,0.0,0.0,0.0,Consumer credit,-36,0.0
271,42551,403946,5212784,Active,currency 1,-511,0,219.0,,,0,159291.0,67.5,0.0,0.0,Consumer credit,-13,1485.0
272,42552,403946,5212785,Active,currency 1,-511,0,585.0,,,0,22972.5,67027.5,0.0,0.0,Credit card,-13,9000.0
273,42553,403946,5212786,Active,currency 1,-511,0,585.0,,,0,90000.0,78255.0,,0.0,Credit card,-12,9000.0
274,42554,403946,5212787,Closed,currency 1,-1073,0,-511.0,-511.0,0.0,0,286989.795,0.0,0.0,0.0,Consumer credit,-511,
275,42692,438187,5212949,Active,currency 1,-489,0,1201.0,,,0,0.0,0.0,0.0,0.0,Credit card,-63,
276,42693,438187,5212950,Closed,currency 1,-490,0,26.0,-184.0,,0,19787.22,0.0,,0.0,Consumer credit,-181,
277,42694,438187,5212951,Active,currency 1,-353,0,-48.0,,,0,67500.0,0.0,0.0,0.0,Credit card,-124,
278,42695,438187,5212952,Closed,currency 1,-1110,0,-923.0,-923.0,,0,20506.5,0.0,0.0,0.0,Consumer credit,-890,0.0
279,42966,450682,5213264,Active,currency 1,-972,0,103.0,,,0,90000.0,0.0,0.0,0.0,Credit card,-68,3870.0
280,42967,450682,5213265,Closed,currency 1,-1022,0,804.0,-684.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-181,
281,42968,450682,5213266,Active,currency 1,-491,0,1335.0,,,0,138645.0,116959.5,0.0,0.0,Consumer credit,-31,
282,42969,450682,5213267,Active,currency 1,-176,0,1650.0,,,0,255060.0,242712.0,0.0,0.0,Consumer credit,-20,0.0
283,42970,450682,5213268,Closed,currency 1,-1127,0,-1022.0,-1022.0,,0,176566.5,,,0.0,Credit card,-1022,3870.0
284,42971,450682,5213269,Active,currency 1,-87,0,369.0,,,0,171000.0,152338.5,,0.0,Consumer credit,-6,
285,43811,247667,5214280,Closed,currency 1,-1999,0,,-811.0,,0,0.0,0.0,0.0,0.0,Another type of loan,-65,
286,43812,247667,5214281,Active,currency 1,-1240,0,587.0,,,0,1350000.0,,,0.0,Consumer credit,-22,
287,43813,247667,5214282,Active,currency 1,-1222,0,9736.0,,24754.5,0,355500.0,,,0.0,Credit card,-26,
288,43855,323048,5214338,Active,currency 1,-2281,0,626.0,,,0,279000.0,291933.0,0.0,0.0,Credit card,-3,
289,43856,323048,5214339,Closed,currency 1,-2341,0,-1239.0,-1915.0,,0,67500.0,0.0,,0.0,Credit card,-1614,
290,43857,323048,5214340,Closed,currency 1,-2188,0,-1458.0,-1473.0,6088.5,0,135000.0,0.0,0.0,0.0,Consumer credit,-1340,
291,43858,323048,5214341,Closed,currency 1,-2188,0,,-175.0,0.0,0,0.0,0.0,0.0,0.0,Credit card,-175,
292,44516,446946,5215162,Active,currency 1,-357,0,818.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-271,
293,44517,446946,5215163,Active,currency 1,-300,0,1526.0,,,0,735750.0,668880.0,0.0,0.0,Consumer credit,-14,
294,44604,182466,5215271,Closed,currency 1,-1121,0,326.0,-769.0,,0,727371.0,0.0,0.0,0.0,Consumer credit,-756,
295,44605,182466,5215272,Active,currency 1,-783,0,1043.0,,,0,2160000.0,1542262.5,0.0,0.0,Consumer credit,-70,
296,44606,182466,5215273,Closed,currency 1,-191,0,154.0,-126.0,,0,70762.5,0.0,,0.0,Consumer credit,-114,
297,44607,182466,5215274,Active,currency 1,-271,0,5193.0,,,0,1964601.0,1933168.5,,0.0,Consumer credit,-10,
298,44747,313509,5215467,Closed,currency 1,-1140,0,-926.0,-955.0,0.0,0,81370.08,0.0,0.0,0.0,Consumer credit,-955,
299,44748,313509,5215468,Closed,currency 1,-959,0,-776.0,-776.0,,0,80329.5,0.0,,0.0,Consumer credit,-772,
300,44749,313509,5215469,Active,currency 1,-914,0,,,0.0,0,135000.0,123021.0,11977.695,0.0,Credit card,-23,
301,45553,196885,5216506,Closed,currency 1,-2814,0,-2419.0,-2443.0,4635.0,0,46950.66,0.0,0.0,0.0,Consumer credit,-2418,
302,45554,196885,5216507,Closed,currency 1,-2625,0,-1530.0,-2411.0,0.0,0,180000.0,0.0,0.0,0.0,Credit card,-2411,
303,45555,196885,5216508,Closed,currency 1,-2330,0,-1934.0,-1947.0,35190.0,0,164295.0,0.0,0.0,0.0,Consumer credit,-1933,
304,45556,196885,5216509,Closed,currency 1,-1563,0,-469.0,-459.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-129,
305,45557,196885,5216511,Active,currency 1,-981,0,12930.0,,,0,90000.0,81580.5,0.0,0.0,Credit card,-3,
306,45558,196885,5216512,Active,currency 1,-410,0,686.0,,,0,1003500.0,699781.5,0.0,0.0,Consumer credit,-3,
307,46643,240793,5217882,Closed,currency 1,-2605,0,-2507.0,-2282.0,,0,23400.0,,,0.0,Consumer credit,-2282,
308,46644,240793,5217883,Closed,currency 1,-633,0,-25.0,-176.0,4194.0,0,86122.395,0.0,0.0,0.0,Consumer credit,-175,
309,48048,435007,5219608,Closed,currency 1,-616,0,-448.0,-477.0,,0,39280.5,0.0,,0.0,Consumer credit,-388,
310,48049,435007,5219609,Closed,currency 1,-1801,0,-1467.0,-1495.0,,0,163271.7,0.0,,0.0,Consumer credit,-733,
311,48050,435007,5219610,Active,currency 1,-243,0,1012.0,,,0,225000.0,0.0,0.0,0.0,Credit card,-46,
312,48051,435007,5219611,Active,currency 1,-262,0,834.0,,,0,1800000.0,1259838.0,0.0,0.0,Consumer credit,-46,
313,48454,344438,5220105,Closed,currency 1,-2037,0,-942.0,-1063.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-286,
314,48455,344438,5220106,Active,currency 1,-438,0,-176.0,,,0,180000.0,33574.5,0.0,0.0,Credit card,-46,
315,48456,344438,5220107,Active,currency 1,-582,0,525.0,,,0,346500.0,160218.0,0.0,0.0,Credit card,-13,
316,48457,344438,5220108,Closed,currency 1,-2093,0,-1910.0,-1044.0,,0,132457.5,,,0.0,Consumer credit,-1041,
317,48458,344438,5220109,Active,currency 1,-1054,0,,,,0,13500.0,0.0,,0.0,Credit card,-905,
318,48459,344438,5220111,Closed,currency 1,-615,0,,-375.0,,0,225000.0,,,0.0,Consumer credit,-375,
319,48460,344438,5220112,Closed,currency 1,-287,0,1539.0,-232.0,,0,2718112.5,0.0,,0.0,Car loan,-232,
320,48461,344438,5220113,Closed,currency 1,-2537,0,-2171.0,-2171.0,0.0,0,379764.0,0.0,0.0,0.0,Consumer credit,-2154,
321,48462,344438,5220114,Closed,currency 1,-1131,0,-1037.0,-1037.0,0.0,0,54955.125,0.0,0.0,0.0,Consumer credit,-1037,
322,48463,344438,5220115,Active,currency 1,-762,0,27403.0,,0.0,1,202500.0,161001.405,41498.595,0.0,Credit card,-19,
323,48464,344438,5220116,Closed,currency 1,-413,0,1413.0,-267.0,0.0,0,1563840.0,0.0,0.0,0.0,Consumer credit,-266,
324,48465,344438,5220117,Active,currency 1,-281,0,27.0,,0.0,0,81202.5,11707.785,0.0,0.0,Consumer credit,-19,
325,48541,306382,5220213,Closed,currency 1,-1458,0,-731.0,-205.0,,0,63000.0,0.0,0.0,0.0,Credit card,-202,
326,48542,306382,5220214,Closed,currency 1,-2905,0,-2540.0,-2449.0,14176.215,0,55350.0,0.0,0.0,0.0,Consumer credit,-2445,
327,48777,330753,5220503,Closed,currency 1,-1497,0,-1131.0,-1111.0,,0,235633.5,0.0,0.0,0.0,Consumer credit,-824,
328,48778,330753,5220504,Active,currency 1,-1342,0,,,,0,252000.0,0.0,,0.0,Credit card,-897,
329,48906,273337,5220655,Closed,currency 1,-2786,0,-989.0,-82.0,,0,0.0,0.0,0.0,0.0,Credit card,-76,
330,48907,273337,5220656,Active,currency 1,-404,0,928.0,,,0,180000.0,175986.0,0.0,0.0,Credit card,-7,
331,48908,273337,5220657,Closed,currency 1,-529,0,1297.0,-387.0,0.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-342,
332,48909,273337,5220658,Closed,currency 1,-298,0,1528.0,-283.0,0.0,0,540000.0,0.0,0.0,0.0,Consumer credit,-238,
333,50716,455133,5222921,Closed,currency 1,-2474,0,-1377.0,-1376.0,,0,70362.0,0.0,0.0,0.0,Consumer credit,-1357,
334,50717,455133,5222922,Closed,currency 1,-1145,0,-458.0,-424.0,,0,450000.0,0.0,,0.0,Credit card,-424,
335,50841,141036,5223090,Active,currency 1,-543,0,-208.0,,,0,124425.0,763.335,,0.0,Consumer credit,-232,
336,50842,141036,5223091,Active,currency 1,-402,0,1424.0,,,0,1570500.0,1367577.0,0.0,0.0,Consumer credit,-13,
337,50843,141036,5223092,Closed,currency 1,-2111,0,-1806.0,-1050.0,,0,121495.5,,,0.0,Consumer credit,-1047,
338,50844,141036,5223093,Active,currency 1,-2585,0,-2219.0,,5110.695,0,29070.0,0.0,0.0,0.0,Consumer credit,-35,
339,50845,141036,5223094,Active,currency 1,-347,0,18.0,,0.0,0,109098.0,11637.0,0.0,0.0,Consumer credit,-11,
340,52057,417715,5224466,Closed,currency 1,-2165,0,-1800.0,-1800.0,,0,105669.0,0.0,0.0,0.0,Consumer credit,-1588,0.0
341,52058,417715,5224467,Closed,currency 1,-1348,0,-982.0,-252.0,,0,126000.0,0.0,0.0,0.0,Consumer credit,-241,0.0
342,52059,417715,5224468,Closed,currency 1,-1081,0,-716.0,-716.0,6007.5,0,64755.0,,,0.0,Consumer credit,-715,0.0
343,52060,417715,5224469,Active,currency 1,-252,0,113.0,,0.0,0,127575.0,45648.0,0.0,0.0,Consumer credit,-7,0.0
344,52541,450878,5229527,Closed,currency 1,-989,0,-777.0,-805.0,,0,141075.0,0.0,,0.0,Consumer credit,-18,
345,52547,452142,5229535,Closed,currency 1,-2517,0,-1785.0,-1785.0,,0,654633.0,0.0,,0.0,Consumer credit,-1785,0.0
346,52548,452142,5229536,Closed,currency 1,-1840,0,-1480.0,-1232.0,,0,138339.0,,,0.0,Consumer credit,-1229,0.0
347,52549,452142,5229537,Closed,currency 1,-1840,0,-1571.0,-1232.0,,0,100120.5,,,0.0,Consumer credit,-1229,0.0
348,52550,452142,5229538,Closed,currency 1,-2215,0,-2033.0,-1232.0,,0,128556.0,,,0.0,Consumer credit,-1229,0.0
349,52551,452142,5229539,Closed,currency 1,-929,0,-704.0,-704.0,0.0,0,3096000.0,0.0,0.0,0.0,Consumer credit,-704,
350,52552,452142,5229540,Active,currency 1,-1095,0,0.0,,14395.5,0,450000.0,402606.0,,0.0,Credit card,-10,25996.5
351,52553,452142,5229541,Closed,currency 1,-1105,0,-192.0,-189.0,100233.0,0,2515324.5,,,0.0,Consumer credit,-189,
352,52554,452142,5229542,Closed,currency 1,-1778,0,-1047.0,-1092.0,0.0,0,360000.0,,,0.0,Credit card,-1092,
353,52555,452142,5229543,Closed,currency 1,-1362,0,-1056.0,-1056.0,0.0,0,81166.5,,,0.0,Consumer credit,-1055,
354,52556,452142,5229544,Closed,currency 1,-2599,0,-2415.0,-2415.0,0.0,0,114205.5,0.0,0.0,0.0,Consumer credit,-2415,
355,53218,453524,5230293,Closed,currency 1,-1354,0,-1110.0,-1139.0,,0,53430.93,0.0,,0.0,Consumer credit,-18,
356,53219,453524,5230294,Closed,currency 1,-1173,0,-443.0,-185.0,,0,94500.0,0.0,0.0,0.0,Consumer credit,-177,0.0
357,53220,453524,5230295,Closed,currency 1,-1440,0,-709.0,-706.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-672,0.0
358,53221,453524,5230296,Active,currency 1,-1412,0,2241.0,,,0,90000.0,87048.0,0.0,0.0,Credit card,-5,0.0
359,53222,453524,5230297,Closed,currency 1,-1798,0,-1466.0,-1232.0,,0,74565.0,,,0.0,Consumer credit,-1229,0.0
360,53223,453524,5230298,Closed,currency 1,-971,0,-606.0,-661.0,0.0,0,13500.0,0.0,0.0,0.0,Credit card,-592,
361,53284,411767,5230367,Active,currency 1,-1229,0,4253.0,,,0,25757550.0,22468446.0,0.0,0.0,Mortgage,-9,305811.0
362,53285,411767,5230368,Closed,currency 1,-1776,0,-1505.0,-1487.0,,0,113373.0,0.0,0.0,0.0,Consumer credit,-1025,0.0
363,53286,411767,5230369,Closed,currency 1,-1775,0,-1505.0,-1505.0,,0,113373.0,0.0,,0.0,Consumer credit,-1104,0.0
364,53287,411767,5230370,Active,currency 1,-1648,0,30869.0,,,0,267750.0,0.0,,0.0,Credit card,-26,0.0
365,53496,364183,5230612,Active,currency 1,-1288,0,6023.0,,,0,7200000.0,6847542.0,0.0,0.0,Mortgage,-34,81297.0
366,53497,364183,5230614,Closed,currency 1,-2886,0,-1791.0,-2282.0,,0,450000.0,0.0,,0.0,Consumer credit,-2282,0.0
367,53498,364183,5230615,Closed,currency 1,-689,0,-385.0,-385.0,0.0,0,273318.3,0.0,0.0,0.0,Consumer credit,-383,
368,53499,364183,5230616,Closed,currency 1,-815,0,-450.0,-450.0,0.0,0,80955.0,0.0,0.0,0.0,Consumer credit,-448,
369,54209,440266,5231432,Closed,currency 1,-1337,0,-1244.0,-1243.0,,0,42259.5,0.0,0.0,0.0,Consumer credit,-1243,0.0
370,54210,440266,5231433,Closed,currency 1,-1337,0,-1032.0,-1030.0,,0,99994.5,0.0,0.0,0.0,Consumer credit,-1030,0.0
371,54211,440266,5231434,Closed,currency 1,-1448,0,-1082.0,-1389.0,,0,202122.0,0.0,0.0,0.0,Consumer credit,-1388,0.0
372,54212,440266,5231435,Closed,currency 1,-1610,0,-1426.0,-1427.0,,0,74884.5,0.0,0.0,0.0,Consumer credit,-1427,0.0
373,54213,440266,5231436,Active,currency 1,-535,0,857.0,,,0,270000.0,211320.0,0.0,0.0,Credit card,-131,
374,54214,440266,5231437,Closed,currency 1,-531,0,-166.0,-166.0,0.0,0,467100.0,0.0,0.0,0.0,Consumer credit,-160,
375,59811,299672,5238239,Active,currency 1,-1851,0,-1116.0,,,0,0.0,0.0,0.0,0.0,Credit card,-23,
376,59812,299672,5238240,Closed,currency 1,-883,0,-395.0,-410.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-12,
377,59813,299672,5238241,Closed,currency 1,-1242,0,-148.0,-410.0,,0,675000.0,0.0,0.0,0.0,Consumer credit,-12,
378,59814,299672,5238242,Closed,currency 1,-1428,0,-1244.0,-1238.0,,0,23242.5,0.0,0.0,0.0,Consumer credit,-829,
379,59815,299672,5238243,Closed,currency 1,-1427,0,-1244.0,-1244.0,,0,23242.5,0.0,,0.0,Consumer credit,-1189,
380,59816,299672,5238244,Active,currency 1,-418,0,675.0,,,0,1350000.0,943011.0,,0.0,Consumer credit,-4,
381,62085,328614,5000698,Closed,currency 1,-2365,0,-1243.0,-1512.0,,0,337500.0,0.0,,0.0,Credit card,-741,
382,62086,328614,5000699,Active,currency 1,-444,0,1283.0,,,0,0.0,0.0,0.0,0.0,Credit card,-14,
383,62087,328614,5000700,Closed,currency 1,-899,0,-472.0,-498.0,,0,89847.0,0.0,,0.0,Consumer credit,-464,
384,62088,328614,5000702,Closed,currency 1,-1632,0,-536.0,-640.0,,0,405000.0,0.0,0.0,0.0,Consumer credit,-456,
385,62089,328614,5000703,Active,currency 1,-1268,0,918.0,,,0,247500.0,237168.0,0.0,0.0,Credit card,-31,
386,62090,328614,5000704,Closed,currency 1,-2800,0,-2434.0,-2424.0,,0,112500.0,,,0.0,Consumer credit,-2424,
387,62091,328614,5000705,Closed,currency 1,-2704,0,-2430.0,-2424.0,,0,67500.0,,,0.0,Consumer credit,-2424,
388,62092,328614,5000706,Closed,currency 1,-1376,0,-1192.0,-1192.0,,0,24106.5,0.0,,0.0,Consumer credit,-1187,
389,62093,328614,5000707,Closed,currency 1,-1703,0,-1613.0,-1046.0,,0,25560.0,,,0.0,Consumer credit,-1043,
390,62094,328614,5000708,Closed,currency 1,-2427,0,-1878.0,-1878.0,2614.5,0,225000.0,,,0.0,Consumer credit,-1877,
391,62095,328614,5000709,Active,currency 1,-643,0,453.0,,0.0,0,571500.0,,,0.0,Consumer credit,-3,
392,62096,328614,5000710,Closed,currency 1,-477,0,-112.0,-204.0,20218.59,0,234922.5,0.0,0.0,0.0,Consumer credit,-204,
393,62097,328614,5000712,Active,currency 1,-226,0,,,0.0,0,675000.0,544077.0,130919.31,0.0,Credit card,-13,
394,63246,449409,5002089,Sold,currency 1,-2806,2187,-1786.0,-1750.0,,0,993600.0,0.0,0.0,0.0,Consumer credit,-1734,0.0
395,63247,449409,5002090,Closed,currency 1,-2806,0,-1786.0,-1750.0,1074330.0,0,1125000.0,,,0.0,Consumer credit,-1750,
396,63448,193949,5002318,Closed,currency 1,-700,0,-335.0,-362.0,,0,105438.06,0.0,,0.0,Consumer credit,-19,
397,63449,193949,5002319,Closed,currency 1,-1211,0,-846.0,-903.0,,0,132192.0,0.0,,0.0,Consumer credit,-19,
398,63450,193949,5002320,Closed,currency 1,-756,0,-573.0,-690.0,,0,39811.5,0.0,0.0,0.0,Consumer credit,-688,0.0
399,63451,193949,5002321,Closed,currency 1,-1310,0,-1158.0,-1156.0,,0,12330.0,0.0,0.0,0.0,Consumer credit,-1155,0.0
400,63452,193949,5002322,Active,currency 1,-49,0,317.0,,,0,105750.0,98302.5,0.0,0.0,Consumer credit,-13,0.0
401,63453,193949,5002323,Closed,currency 1,-978,0,-673.0,-673.0,,0,40455.0,0.0,,0.0,Consumer credit,-245,4450.5
402,63454,193949,5002324,Active,currency 1,-365,0,0.0,,0.0,0,191970.0,20196.0,0.0,0.0,Consumer credit,-29,15997.5
403,63455,193949,5002325,Closed,currency 1,-699,0,-334.0,-334.0,0.0,0,163613.52,0.0,0.0,0.0,Consumer credit,-331,
404,63456,193949,5002326,Closed,currency 1,-891,0,-771.0,-799.0,0.0,0,33750.0,0.0,0.0,0.0,Consumer credit,-799,
405,63715,320259,5002635,Closed,currency 1,-2552,0,-726.0,-1133.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-323,0.0
406,63716,320259,5002636,Active,currency 1,-1036,0,51.0,,,0,364500.0,17640.0,0.0,0.0,Consumer credit,-14,14589.0
407,63717,320259,5002637,Active,currency 1,-1293,0,534.0,,,0,153000.0,62140.5,0.0,0.0,Consumer credit,-12,4014.0
