,index,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
157,25007,2082695,143647,-84,10870.875,90000,0.0,0.0,0.0,0.0,5400.0,9000.0,9000.0,10304.955,18430.875,25990.875,0.0,0,0.0,0.0,23.0,Active,0,0
158,25413,2730993,262620,-6,184437.99,180000,4500.0,5175.72,0.0,675.72,7510.32,9284.4,127.395,176964.3,180495.99,180495.99,2.0,3,0.0,1.0,8.0,Active,0,0
159,25456,2814177,294164,-6,562061.52,540000,78750.0,102122.19,0.0,23372.19,22881.24,22950.0,22950.0,533664.45,554010.3,554010.3,3.0,10,0.0,7.0,11.0,Active,0,0
160,25545,1330538,223067,-6,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
161,25719,1271023,255405,-5,480197.88,450000,0.0,10577.115,0.0,10577.115,23522.625,23526.0,23526.0,449955.495,477633.24,477633.24,0.0,9,0.0,9.0,15.0,Active,0,0
162,25835,1672957,145380,-3,303193.44,346500,0.0,0.0,0.0,0.0,15675.165,18000.0,18000.0,295503.3,303193.44,303193.44,0.0,0,0.0,0.0,27.0,Active,0,0
163,25859,1268324,155650,-5,0.0,180000,0.0,51204.69,0.0,51204.69,2250.0,70177.5,67415.715,0.0,0.0,0.0,0.0,15,0.0,15.0,20.0,Active,0,0
164,26130,1383303,130316,-60,0.0,0,0.0,0.0,0.0,0.0,0.0,315.675,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
165,26227,2581632,336956,-67,16434.81,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,14758.02,16434.81,16434.81,0.0,0,0.0,0.0,33.0,Active,0,0
166,26246,2287950,331089,-57,186138.27,180000,6750.0,6750.0,0.0,0.0,9000.0,9000.0,9000.0,177033.06,186138.27,186138.27,2.0,2,0.0,0.0,15.0,Active,0,0
167,26289,1749848,422011,-66,115928.19,180000,0.0,0.0,0.0,0.0,10800.0,10485.0,10485.0,111231.765,115928.19,115928.19,0.0,0,0.0,0.0,47.0,Active,1,0
168,26301,1625325,335736,-66,62202.96,67500,0.0,0.0,0.0,0.0,3375.0,3600.0,3600.0,59720.13,62202.96,62202.96,0.0,0,0.0,0.0,31.0,Active,0,0
169,26475,1868982,255424,-57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
170,26507,2837780,207452,-59,93.465,67500,0.0,0.0,0.0,0.0,3375.0,6255.0,6255.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
171,26650,1044526,114850,-67,49488.435,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,47652.12,49488.435,49488.435,0.0,0,0.0,0.0,35.0,Active,0,0
172,26778,1088166,101649,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,437.67,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
173,27115,1692624,138285,-5,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
174,27255,2254415,139342,-2,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
175,27341,1033702,252782,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Completed,0,0
176,27391,1966720,118066,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,197.595,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
177,27489,2673229,127448,-4,0.0,225000,0.0,0.0,0.0,0.0,2250.0,11646.72,11646.72,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
178,27593,1211220,138084,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,294.975,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
179,27602,2077456,336515,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,224.055,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
180,27651,1330538,223067,-5,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
181,27691,2605555,189207,-5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
182,27769,2149669,163222,-5,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
183,27789,1262982,275129,-5,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
184,27874,2194677,348829,-8,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
185,27917,1847394,266105,-11,0.0,180000,0.0,0.0,0.0,0.0,0.0,130.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0
186,28105,2792132,176137,-7,111425.49,112500,0.0,0.0,0.0,0.0,5625.0,6750.0,6750.0,107985.96,111425.49,111425.49,0.0,0,0.0,0.0,61.0,Active,0,0
187,28314,1025144,340198,-13,0.0,67500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
188,28608,2208110,268441,-4,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
189,28762,2463743,455975,-4,155036.745,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,148646.655,155261.745,155261.745,0.0,0,0.0,0.0,80.0,Active,0,0
190,28910,1444468,424702,-10,309.555,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.555,309.555,0.0,0,0.0,0.0,35.0,Active,1582,0
191,29104,1614244,385136,-10,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Completed,0,0
192,29464,1592229,197465,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Completed,0,0
193,29476,1016618,148217,-10,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
194,29775,2636406,448447,-1,332780.175,450000,22500.0,34601.085,0.0,12101.085,16357.32,18000.0,18000.0,322597.755,330534.675,330534.675,1.0,5,0.0,4.0,49.0,Active,0,0
195,29776,1386416,419705,-2,459342.315,450000,45000.0,45000.0,0.0,0.0,21046.455,27000.0,27000.0,438929.1,454046.445,454046.445,1.0,1,0.0,0.0,42.0,Active,0,0
196,29874,1571134,112357,-1,173867.085,180000,0.0,2130.75,0.0,2130.75,9337.86,9450.0,9450.0,169988.355,173867.085,173867.085,0.0,5,0.0,5.0,11.0,Active,0,0
197,29894,2101437,372400,-2,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
198,29895,2164489,140026,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,Active,0,0
199,29897,1084081,109021,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,63.045,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
200,29930,2458727,334241,-1,482.985,45000,0.0,0.0,0.0,0.0,2250.0,42750.0,40500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
201,30020,1268324,155650,-1,0.0,180000,0.0,9075.51,0.0,9075.51,0.0,20442.555,20442.555,0.0,0.0,0.0,0.0,2,0.0,2.0,23.0,Active,0,0
202,30023,1449880,203807,-1,359701.335,409500,0.0,0.0,0.0,0.0,20011.455,20250.0,527.805,353943.495,359701.335,359701.335,0.0,0,0.0,0.0,40.0,Active,0,0
203,30034,1987217,360472,-1,158012.865,450000,0.0,13500.0,0.0,13500.0,7358.13,9000.0,9000.0,151662.69,156647.88,156647.88,0.0,1,0.0,1.0,38.0,Active,0,0
204,30927,2023082,395682,-61,57882.15,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,55874.925,57882.15,57882.15,0.0,0,0.0,0.0,10.0,Active,0,0
205,31180,1290401,337512,-69,167443.74,157500,3600.0,3600.0,0.0,0.0,9450.0,9450.0,9450.0,154188.63,167443.74,167443.74,6.0,6,0.0,0.0,43.0,Active,0,0
206,31278,1697262,315430,-69,64881.225,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,62430.885,64881.225,64881.225,0.0,0,0.0,0.0,38.0,Active,0,0
207,31452,2363985,110141,-67,195678.765,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,180449.955,195678.765,195678.765,0.0,0,0.0,0.0,17.0,Active,0,0
208,31459,1276226,368585,-62,114736.68,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,111177.99,114736.68,114736.68,0.0,0,0.0,0.0,26.0,Active,0,0
209,31785,1238217,306896,-15,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
210,32256,2458362,364547,-15,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
211,32588,2386586,362280,-86,92043.0,90000,90000.0,90000.0,0.0,0.0,,0.0,0.0,90000.0,92043.0,92043.0,2.0,2,0.0,0.0,,Active,0,0
212,32708,2558003,409684,-86,0.0,180000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
213,33118,1004224,414383,-88,114792.525,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,111038.085,114792.525,114792.525,0.0,0,0.0,0.0,13.0,Active,0,0
214,33254,2729862,209288,-4,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Completed,0,0
215,33301,2463716,433518,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,685.035,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
216,33360,1007923,228947,-4,0.0,13500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
217,33484,1307570,375015,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,Active,0,0
218,33509,1397994,220501,-4,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
219,33510,2499250,223585,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Completed,0,0
220,33539,2581632,336956,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,21779.01,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.0,Active,0,0
221,33585,2248476,199477,-3,0.0,180000,0.0,0.0,0.0,0.0,0.0,4250.655,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
222,33625,1238505,337178,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,411.93,411.93,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
223,33814,1243187,263339,-53,0.0,180000,0.0,0.0,0.0,0.0,0.0,14164.11,13950.225,0.0,-14164.11,-14164.11,0.0,0,0.0,0.0,41.0,Active,0,0
224,33908,1749848,422011,-53,10526.355,180000,0.0,0.0,0.0,0.0,10800.0,10800.0,10800.0,9888.48,10526.355,10526.355,0.0,0,0.0,0.0,60.0,Active,0,0
225,33996,1243187,263339,-50,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Active,0,0
226,34450,1211220,138084,-51,0.0,180000,0.0,0.0,0.0,0.0,0.0,294.975,0.0,0.0,-294.975,-294.975,0.0,0,0.0,0.0,24.0,Active,0,0
227,34516,1276226,368585,-43,108593.325,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,105032.79,108593.325,108593.325,0.0,0,0.0,0.0,45.0,Active,0,0
228,34651,1277235,136238,-42,71816.13,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,70538.445,72765.9,72765.9,0.0,0,0.0,0.0,5.0,Active,0,0
229,35126,2118652,146004,-17,0.0,157500,0.0,0.0,0.0,0.0,0.0,2267.91,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,71.0,Active,0,0
230,35478,1752854,129750,-9,139229.82,135000,0.0,0.0,0.0,0.0,7101.18,7155.0,7155.0,134913.645,140494.32,140494.32,0.0,0,0.0,0.0,4.0,Active,0,0
231,35694,2126638,129329,-55,71376.705,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,68488.02,71376.705,71376.705,0.0,0,0.0,0.0,45.0,Active,0,0
232,35700,1705470,305421,-55,168618.42,180000,0.0,0.0,0.0,0.0,10800.0,10800.0,10800.0,161711.595,168618.42,168618.42,0.0,0,0.0,0.0,49.0,Active,0,0
233,35705,1966720,118066,-56,187459.38,180000,2250.0,2250.0,0.0,0.0,9000.0,9000.0,9000.0,179198.415,187459.38,187459.38,1.0,1,0.0,0.0,24.0,Active,0,0
234,35790,1969033,306128,-55,123527.7,135000,22500.0,22500.0,0.0,0.0,6750.0,11250.0,11250.0,118185.435,123527.7,123527.7,1.0,1,0.0,0.0,39.0,Active,0,0
235,35826,2184201,112552,-55,38479.185,45000,0.0,28080.0,28080.0,0.0,,9000.0,9000.0,33120.0,35788.185,35788.185,0.0,2,2.0,0.0,,Active,0,0
236,35935,1839981,279715,-55,99274.545,180000,0.0,0.0,0.0,0.0,9000.0,11250.0,11250.0,94192.38,99274.545,99274.545,0.0,0,0.0,0.0,35.0,Active,0,0
237,36484,1915664,190566,-85,0.0,90000,0.0,0.0,0.0,0.0,0.0,85.365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
238,36504,1976500,399102,-83,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
239,36651,1714535,422717,-80,176517.045,180000,0.0,0.0,0.0,0.0,10800.0,13500.0,13500.0,169353.765,176517.045,176517.045,0.0,0,0.0,0.0,28.0,Active,0,0
240,36967,1135388,390094,-46,148452.525,135000,0.0,0.0,0.0,0.0,,0.0,0.0,135000.0,148452.525,148452.525,0.0,0,0.0,0.0,,Active,0,0
241,37107,1714535,422717,-50,188566.65,180000,2700.0,2700.0,0.0,0.0,10800.0,10980.0,10980.0,179936.325,188566.65,188566.65,1.0,1,0.0,0.0,58.0,Active,0,0
242,37391,2391130,371106,-48,178177.275,180000,2250.0,2250.0,0.0,0.0,9000.0,9000.0,9000.0,171610.74,178177.275,178177.275,1.0,1,0.0,0.0,35.0,Active,0,0
243,37485,2173681,432695,-55,0.0,0,0.0,0.0,0.0,0.0,0.0,299.34,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
244,37585,2558003,409684,-53,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
245,37800,2605598,183645,-8,0.0,0,0.0,0.0,0.0,0.0,0.0,109.665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
246,38000,1839896,427145,-17,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
247,38064,1490232,196788,-18,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
248,38139,2103661,241944,-9,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
249,38288,2471995,283432,-10,0.0,0,0.0,0.0,0.0,0.0,0.0,759.555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
250,38884,1262982,275129,-90,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
251,39013,1276226,368585,-82,101661.39,112500,2250.0,2250.0,0.0,0.0,5625.0,19125.0,19125.0,97583.49,101661.39,101661.39,1.0,1,0.0,0.0,6.0,Active,0,0
252,39278,2671616,144451,-90,137018.835,135000,22500.0,22500.0,0.0,0.0,6750.0,6750.0,6750.0,132129.99,137018.835,137018.835,1.0,1,0.0,0.0,10.0,Active,0,0
253,39283,2657024,261869,-80,0.0,135000,0.0,0.0,0.0,0.0,0.0,4078.35,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
254,39360,1380862,257000,-90,0.0,90000,0.0,0.0,0.0,0.0,3.375,4069.305,45.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
255,39629,1444488,333030,-92,185239.8,180000,11250.0,11250.0,0.0,0.0,9000.0,9000.0,9000.0,179094.555,185239.8,185239.8,1.0,1,0.0,0.0,10.0,Active,0,0
256,39635,1815015,235737,-88,109097.055,112500,9000.0,9000.0,0.0,0.0,5625.0,5625.0,5625.0,105060.195,109097.055,109097.055,1.0,1,0.0,0.0,5.0,Active,0,0
257,39653,1548194,172359,-88,267.165,135000,0.0,0.0,0.0,0.0,6750.0,60480.0,60480.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
258,40412,2341211,398852,-40,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
259,40574,2287015,108123,-31,0.0,0,0.0,0.0,0.0,0.0,0.0,20.385,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
260,40689,1774931,391617,-41,87778.53,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,82954.215,91435.365,91435.365,0.0,0,0.0,0.0,62.0,Active,0,0
261,40719,1188710,334522,-62,156483.135,180000,0.0,0.0,0.0,0.0,10800.0,13500.0,13500.0,150153.705,156483.135,156483.135,0.0,0,0.0,0.0,52.0,Active,0,0
262,40781,1519157,423138,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,3.375,3.375,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
263,40803,1301262,199878,-1,0.0,157500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
264,40829,1782458,432607,-1,0.0,13500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
265,40844,1752931,235644,-1,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
266,40898,1459671,196446,-1,187310.115,180000,0.0,4603.275,0.0,4603.275,9226.575,9450.0,9450.0,179685.09,185026.32,185026.32,0.0,6,0.0,6.0,5.0,Active,0,0
267,40928,2597062,341201,-1,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
268,41315,1205714,454600,-50,86856.93,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,83757.105,86856.93,86856.93,0.0,0,0.0,0.0,45.0,Active,0,0
269,41575,1868982,255424,-50,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
270,41635,1262982,275129,-60,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
271,41651,2556923,347393,-53,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
272,42057,1749827,110420,-35,0.0,180000,0.0,0.0,0.0,0.0,0.0,342.675,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
273,42372,2363985,110141,-32,0.0,180000,0.0,0.0,0.0,0.0,0.0,793.71,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
274,42416,2475922,433606,-35,0.0,270000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,61.0,Active,0,0
275,42446,2513585,442378,-35,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
276,42469,2605628,142254,-30,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
277,42524,2287950,331089,-25,0.0,180000,0.0,0.0,0.0,0.0,0.0,4618.665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Active,0,0
278,42686,1030607,192267,-25,0.0,0,0.0,0.0,0.0,0.0,0.0,399.105,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
279,42988,1940450,343458,-46,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
280,43241,2706500,112845,-46,0.0,0,0.0,0.0,0.0,0.0,0.0,161.64,0.0,0.0,-161.64,-161.64,0.0,0,0.0,0.0,20.0,Active,0,0
281,43254,2275733,367106,-37,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.485,-433.485,0.0,0,0.0,0.0,21.0,Active,0,0
282,43543,2801446,221763,-46,148698.09,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,143563.455,148698.09,148698.09,0.0,0,0.0,0.0,34.0,Active,0,0
283,43578,2023082,395682,-38,34057.98,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,32415.075,34057.98,34057.98,0.0,0,0.0,0.0,33.0,Active,0,0
284,43635,2657024,261869,-37,0.0,0,0.0,0.0,0.0,0.0,0.0,2099.25,0.0,0.0,-2099.25,-2099.25,0.0,0,0.0,0.0,5.0,Active,0,0
285,43712,2350497,173948,-14,143744.85,225000,0.0,0.0,0.0,0.0,5389.65,9000.0,1478.79,141423.75,144852.03,144852.03,0.0,0,0.0,0.0,7.0,Active,0,0
286,44036,1855530,217602,-23,0.0,63000,0.0,0.0,0.0,0.0,0.0,181.17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
287,44089,1760973,176236,-21,0.135,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.135,0.0,0,0.0,0.0,3.0,Active,0,0
288,44340,1592229,197465,-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,Completed,0,0
289,44612,2640803,339788,-24,160845.39,225000,0.0,20308.365,0.0,20308.365,7822.035,18000.0,18000.0,157114.71,160845.39,160845.39,0.0,31,0.0,31.0,5.0,Active,0,0
290,45050,2248476,199477,-53,0.0,180000,0.0,0.0,0.0,0.0,0.0,4250.655,0.0,0.0,-4250.655,-4250.655,0.0,0,0.0,0.0,16.0,Active,0,0
291,45058,1060977,116871,-46,0.0,157500,0.0,0.0,0.0,0.0,0.0,1596.825,0.0,0.0,-1664.325,-1664.325,0.0,0,0.0,0.0,8.0,Active,0,0
292,45148,1444468,424702,-51,309.555,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.555,309.555,0.0,0,0.0,0.0,35.0,Active,335,0
293,45769,1396326,147925,-30,28036.98,135000,0.0,0.0,0.0,0.0,6750.0,40945.5,40945.5,26219.7,29081.925,29081.925,0.0,0,0.0,0.0,20.0,Active,0,0
294,45828,1315869,157892,-30,189491.67,450000,148500.0,155659.14,0.0,7159.14,2250.0,0.0,0.0,181669.95,185455.17,185455.17,3.0,4,0.0,1.0,5.0,Active,0,0
295,45958,1285874,387545,-29,0.0,180000,0.0,0.0,0.0,0.0,0.0,383.22,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,45.0,Active,0,0
296,46164,1276226,368585,-47,113478.21,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,109895.895,113478.21,113478.21,0.0,0,0.0,0.0,41.0,Active,0,0
297,46742,1915664,190566,-78,0.0,90000,0.0,0.0,0.0,0.0,0.0,85.365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
298,46885,1745194,236360,-76,101882.835,112500,0.0,0.0,0.0,0.0,5625.0,11340.0,11340.0,98510.625,101882.835,101882.835,0.0,0,0.0,0.0,5.0,Active,0,0
299,47136,1611098,220416,-77,81201.195,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,77654.34,81201.195,81201.195,0.0,0,0.0,0.0,14.0,Active,0,0
300,47160,2248476,199477,-77,171723.375,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,165073.5,171723.375,171723.375,0.0,0,0.0,0.0,4.0,Active,0,0
301,47298,1956115,364955,-2,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
302,47327,2579950,230520,-3,0.0,67500,0.0,0.0,0.0,0.0,0.0,665.55,665.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
303,47467,2250456,147732,-13,0.0,45000,0.0,0.0,0.0,0.0,0.0,477.765,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51.0,Active,0,0
304,47492,2386586,362280,-19,0.0,45000,0.0,0.0,0.0,0.0,0.0,15.93,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
305,48090,2167479,455275,-13,0.0,225000,0.0,0.0,0.0,0.0,0.0,15.255,15.255,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
306,48336,1635397,245255,-11,141.975,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.975,141.975,0.0,0,0.0,0.0,36.0,Active,1189,0
307,48402,1852252,328614,-15,0.0,157500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
308,48495,2186834,217106,-14,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
309,48634,1444488,333030,-64,122042.655,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,117399.87,122042.655,122042.655,0.0,0,0.0,0.0,36.0,Active,0,0
310,48657,2189176,273364,-61,64535.085,90000,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,58898.025,64535.085,64535.085,0.0,0,0.0,0.0,24.0,Active,1,1
311,48927,1839981,279715,-66,160218.09,180000,0.0,0.0,0.0,0.0,9000.0,11250.0,11250.0,153818.1,160218.09,160218.09,0.0,0,0.0,0.0,24.0,Active,0,0
312,49247,2570184,319090,-44,0.0,67500,0.0,0.0,0.0,0.0,0.0,3104.64,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,57.0,Active,0,0
313,49433,1749827,110420,-45,0.0,180000,0.0,0.0,0.0,0.0,0.0,342.675,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
314,49665,1714535,422717,-40,0.0,180000,0.0,0.0,0.0,0.0,0.0,2016.315,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,63.0,Active,0,0
315,50135,2403581,392190,-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
